file_id	group_filename	decade	ver1	ver2	ver3	ver4	ver5	ver6	ver7	ver8	vis1	vis2	vis3	vis4	vis5	vis6	vis7	vis8	V1	V2	V3	V4	V5	V6	V7	V8	W1	W2	W3	W4	W5	W6	W7	W8	cross1	cross2	cross3	cross4	cross5	cross6	cross7
t000699	2010/tv_com_2010_96.txt	2010	2	-2	0	1	-4	1	0	1	9	3	-4	22	-5	-1	3	1	-0.205882145	-0.633715631	0.7094761975	-0.793456795	1.4448652282	2.0400206981	2.1024846423	-1.548972962	-0.555574671	-0.776324753	0.5728597845	3.7113455928	0.4068858477	0.9459686716	1.1715904905	-1.216635031	-0.380728408	-0.705020192	0.641167991	1.4589443989	0.925875538	1.4929946849	1.6370375664
t000700	2010/tv_com_2010_97.txt	2010	1	2	0	0	0	0	0	1	4	7	-1	10	-4	1	0	-1	0.2338818568	1.0017862479	-1.228285708	0.8246358123	-0.37993065	0.2519440983	0.6320961007	0.7948072324	-0.548002903	-0.181528237	0.6567464359	1.4351590238	-0.542349141	-0.035254025	-0.084608311	-1.532850911	-0.157060523	0.4101290055	-0.285769636	1.1298974181	-0.461139896	0.1083450367	0.2737438949
t000701	2010/tv_com_2010_98.txt	2010	-1	1	1	0	0	0	0	0	12	15	-1	9	4	4	0	6	-0.570618808	1.277078083	-0.018549858	0.2902403694	0.1710832989	0.1475225721	-0.253227865	0.7733610036	-0.679878783	0.3198182067	0.5907355388	-0.390574984	-0.325756138	2.1761785472	0.9883373387	0.8685948214	-0.625248796	0.7984481449	0.2860928404	-0.050167307	-0.07733642	1.1618505597	0.3675547369
t000702	2010/tv_com_2010_99.txt	2010	-1	-1	0	0	0	0	0	0	6	3	0	14	1	19	-1	0	-1.41179407	-0.001010884	0.3945111274	0.2051441128	0.559745928	0.1119406738	0.0456787644	0.0878852006	-0.633180679	-2.801934513	-1.610457393	-1.399791178	-1.967276913	1.6926472335	1.2586854279	-0.45818363	-1.022487375	-1.401472699	-0.607973133	-0.597323533	-0.703765493	0.9022939537	0.6521820962
t000703	2010/tv_com_2010_100.txt	2010	2	0	0	0	0	0	0	-1	8	3	-3	3	2	0	4	1	-0.372707257	-0.001831049	-0.442893099	-0.605728444	0.2059125285	-0.236232162	-1.116559335	-0.469845124	-0.893481358	-0.184679048	1.1085585869	0.2788934183	1.099287227	-0.783933354	0.8023946662	0.1537843872	-0.633094308	-0.093255049	0.332832744	-0.163417513	0.6525998778	-0.510082758	-0.157082334
t000704	2010/tv_com_2010_102.txt	2010	2	-1	1	0	2	0	0	0	3	7	0	10	2	1	4	1	-0.417856078	-0.632794598	0.7099650686	1.2549517109	0.2216104809	-0.446128489	-1.058945899	0.067470064	-0.057682337	-0.178104685	0.2830661457	1.2210346799	0.0147753657	0.0470259626	-0.15881699	0.3216610227	-0.237769208	-0.405449642	0.4965156072	1.2379931954	0.1181929233	-0.199551263	-0.608881445
t000705	2010/tv_com_2010_103.txt	2010	0	0	0	1	0	0	0	0	9	6	-3	17	-1	1	-1	1	-0.814961725	0.6848378763	-0.196578977	0.4799511298	0.3503467336	-0.0749687	0.0551467538	-0.534375536	-1.014283953	-0.233492659	-0.011401533	2.1612502396	-0.292133905	0.8580889272	0.8797468395	-0.63310202	-0.914622839	0.2256726087	-0.103990255	1.3206006847	0.0291064143	0.3915601136	0.4674467967
t000706	2010/tv_com_2010_104.txt	2010	0	-1	1	0	0	0	1	0	2	2	-2	2	1	2	2	-1	-0.659292034	0.0233803951	1.0768417785	0.0813462152	0.9266307501	-0.597071642	0.1752606464	0.3244432524	-0.836520793	-0.485330296	0.5017529829	0.0244188756	0.495209607	-1.277575533	-0.339605198	-0.386229321	-0.747906414	-0.23097495	0.7892973807	0.0528825454	0.7109201786	-0.937323588	-0.082172276
t000707	2010/tv_com_2010_105.txt	2010	3	0	0	-1	-1	0	0	0	7	3	0	10	1	2	0	2	0.1517129831	-0.639589082	-0.39242825	-0.764480058	-0.083334358	0.5306613624	-0.072264089	0.2386799154	-0.587435514	0.0581754452	-0.327361993	0.6704894815	0.4627109512	0.3110596804	0.4629305278	-0.426388282	-0.217861265	-0.290706818	-0.359895122	-0.046995288	0.1896882966	0.4208605214	0.1953332194
t000708	2010/tv_com_2010_107.txt	2010	4	2	0	0	1	-2	1	0	6	7	0	6	9	2	4	-3	0.780555682	0.5588598832	-0.977436831	0.054715429	-1.880503905	-1.953228054	0.0354832278	0.2630632713	-0.648839476	0.0334223612	-0.144762982	0.3964169404	-1.055501687	-1.332250655	0.9089935817	1.8017876092	0.065858103	0.2961411222	-0.561099907	0.2255661847	-1.468002796	-1.642739355	0.4722384048
t000709	2010/tv_com_2010_108.txt	2010	4	-2	0	1	0	-1	1	1	-1	4	1	6	1	4	1	-4	-0.020859838	-1.284139571	0.9999031336	0.7383476318	-0.199824696	-0.897093388	1.4085387549	-1.201617845	-0.389666724	-0.524708437	-0.331970346	0.4631106358	-1.104794971	-1.336456324	-0.607549487	-0.562662787	-0.205263281	-0.904424004	0.3339663938	0.6007291338	-0.652309834	-1.116774856	0.400494634
t000710	2010/tv_com_2010_109.txt	2010	2	0	0	0	1	0	0	1	8	12	2	8	-2	2	-6	1	-0.137280309	-0.369095766	-0.305938229	1.3313200874	-0.103266478	0.0053077976	0.320709605	0.2814624901	-0.790561839	1.0860434473	-0.040518212	0.096592065	-1.269978122	0.9064725385	0.1323182603	-1.579163339	-0.463921074	0.3584738407	-0.173228221	0.7139560762	-0.6866223	0.4558901681	0.2265139327
t000711	2010/tv_com_2010_110.txt	2010	0	0	0	0	0	0	1	1	13	7	-1	14	2	2	2	-2	-0.45118378	0.1892923775	0.01899993	0.6784526178	0.5675552378	-0.487708454	1.2005383988	0.674159736	-0.794031355	-0.108552777	0.237043139	1.5808814027	-1.179705279	0.0686246575	2.268434701	0.0832005257	-0.622607568	0.0403698003	0.1280215345	1.1296670103	-0.306075021	-0.209541898	1.7344865499
t000712	2010/tv_com_2010_111.txt	2010	1	0	0	-1	0	-2	0	0	0	5	-1	3	3	4	-3	0	-0.848668411	-0.133642313	0.1964967315	-0.474627387	-1.686236475	-0.530319094	0.1913335936	0.635252321	-1.099537481	-0.123995377	-0.524425606	-0.568486018	-0.237982686	-0.622756818	-1.140707183	-0.20301696	-0.974102946	-0.128818845	-0.163964437	-0.521556703	-0.962109581	-0.576537956	-0.474686795
t000713	2010/tv_com_2010_112.txt	2010	1	-1	0	0	0	0	0	0	5	1	-2	16	0	3	-1	1	-0.815401659	-0.442214701	0.2426171263	0.1424331531	0.3678074918	0.1069990119	-0.094275022	-0.240385054	-0.851942592	-0.630836541	-0.85325566	1.7011897627	0.1852957242	0.4545525937	0.2197763275	-0.598826395	-0.833672126	-0.536525621	-0.305319267	0.9218114579	0.276551608	0.2807758028	0.0627506528
t000714	2010/tv_com_2010_113.txt	2010	2	1	1	-1	0	0	1	0	9	2	0	8	-1	1	-2	3	0.5338005216	0.2544657918	-0.120258663	-0.313479835	0.2378743752	-0.564436204	-0.213590245	1.1816991156	-0.808932731	0.4535760939	-0.148156852	0.3430930847	0.9529987946	0.4138668009	0.5848805295	-1.163434093	-0.137566105	0.3540209429	-0.134207758	0.0148066249	0.5954365849	-0.075284702	0.1856451423
t000715	2010/tv_com_2010_114.txt	2010	2	0	0	0	2	0	-1	1	3	9	2	3	2	2	-1	1	-0.419769249	-0.486280092	-0.478982388	2.0468985168	-0.582149757	0.5032657114	-0.419165403	0.2170354991	-0.385926064	0.6369414095	0.0494574929	-0.432316812	-0.390324508	-0.123245502	-0.598688253	-0.310654187	-0.402847657	0.0753306588	-0.214762448	0.8072908524	-0.486237133	0.1900101047	-0.508926828
t000716	2010/tv_com_2010_115.txt	2010	2	0	0	0	0	0	0	0	2	6	-1	8	4	3	3	2	-0.218760026	-0.136569982	-0.353446389	0.1024268087	0.068422302	0.0555743667	-0.220735989	-0.162053345	-0.364529078	-0.464062479	-0.043021095	0.4370494713	0.2706602171	0.100416099	-0.457293271	0.7577340889	-0.291644552	-0.300316231	-0.198233742	0.26973814	0.1695412596	0.0779952329	-0.33901463
t000717	2010/tv_com_2010_116.txt	2010	0	0	0	0	1	0	0	0	1	1	-1	11	0	1	0	-1	-0.887619951	0.2068469852	-0.243490938	0.6858757945	0.2261621848	-0.28155707	-0.435159954	0.3019409668	-0.653921006	-0.323062686	-0.523200947	1.5376059586	0.1605346558	-0.678045152	-0.557272308	-0.70496737	-0.770770479	-0.05810785	-0.383345943	1.1117408766	0.1933484203	-0.479801111	-0.496216131
t000718	2010/tv_com_2010_117.txt	2010	2	0	0	0	0	-1	0	0	6	6	0	17	0	3	-1	-2	-0.38452076	-0.055305082	-0.113961623	-0.044371348	-0.811898698	-0.306350143	0.0182748339	-0.195764299	-0.60825096	-0.279803135	-0.693413938	1.9774411136	-1.399763204	0.2819110544	0.6617049577	-0.630369029	-0.49638586	-0.167554109	-0.403687781	0.9665348828	-1.105830951	-0.012219544	0.3399898958
t000719	2010/tv_com_2010_118.txt	2010	0	0	0	-1	-1	-1	0	0	2	6	-2	16	-1	1	-5	0	-0.908636367	0.1034815445	0.074897517	-0.817211776	-0.675747704	0.1761493453	0.3766774145	0.6973743443	-1.115711121	0.0295546953	-0.869131255	2.0454166777	-0.693897793	0.439841437	-0.825338197	-1.024504144	-1.012173744	0.0665181199	-0.397116869	0.6141024509	-0.684822749	0.3079953912	-0.224330391
t000720	2010/tv_com_2010_119.txt	2010	2	-1	2	0	0	0	1	-1	5	5	-2	6	9	1	7	2	0.027437551	-0.057488777	1.4626731111	-0.587122011	0.8903518545	-0.760330307	-1.046454967	-0.11107665	-0.42804499	-0.33327465	0.2914754133	0.4322784743	0.8444123056	-0.55390728	0.38628286	2.29143855	-0.20030372	-0.195381714	0.8770742622	-0.077421768	0.8673820801	-0.657118794	-0.330086054
t000721	2010/tv_com_2010_120.txt	2010	4	0	0	0	0	0	0	0	5	10	0	6	-2	2	-2	0	0.377632385	-0.5777738	-0.50534039	0.0397158491	-0.123516134	0.0506327047	-0.360689776	-0.4903236	-0.697944885	0.2976877022	0.5809403201	0.2764302996	-0.805464416	0.1820498955	-0.162659505	-1.225381714	-0.16015625	-0.140043049	0.037799965	0.1580730744	-0.464490275	0.1163413001	-0.261674641
t000722	2020/tv_com_2020_1.txt	2020	3	0	2	0	0	0	0	2	7	19	0	27	3	-2	1	5	0.8758994544	-0.175458336	1.0038441178	1.6921778055	-0.266188741	0.9036956473	1.1290568461	0.6904793447	0.1552228399	0.7509298009	-0.248796696	3.7648913728	-1.310620202	2.9754558627	0.0165593581	1.1818743852	0.5155611472	0.2877357325	0.3775237109	2.7285345892	-0.788404472	1.939575755	0.5728081021
t000723	2020/tv_com_2020_2.txt	2020	1	0	0	0	-2	0	0	1	4	3	3	4	1	1	2	-1	-0.21807397	0.1448666924	-0.104175578	-0.199538511	0.0952984006	1.033997923	1.4538197514	0.0384254452	-0.06617974	0.4286790765	-0.025957421	0.1784657134	0.0675528367	-0.981921158	0.1258288243	-0.627219151	-0.142126855	0.2867728845	-0.0650665	-0.010536399	0.0814256187	0.0260383825	0.7898242879
t000724	2020/tv_com_2020_3.txt	2020	0	-1	0	0	0	0	0	0	7	3	0	16	-1	1	-1	1	-1.113597864	-0.221612793	0.3185641268	0.1737886329	0.4637767099	0.1094698428	-0.024298129	-0.076249927	-0.544755493	0.0634311071	-0.622793762	1.904371052	0.006556843	0.5667461313	0.5328778079	-0.917749164	-0.829176679	-0.079090843	-0.152114818	1.0390798425	0.2351667765	0.3381079871	0.2542898395
t000725	2020/tv_com_2020_4.txt	2020	2	1	0	0	-1	0	0	1	8	-1	2	15	-1	-2	3	0	0.3061001489	0.3527245614	-0.742177643	0.2811931709	-0.238285343	0.6405001797	0.9729810328	0.2524812114	0.0292833065	0.3927438887	-0.398799286	2.4067313563	0.724363265	-0.299594879	1.0757338792	-0.898626278	0.1676917277	0.3727342251	-0.570488465	1.3439622636	0.243038961	0.1704526504	1.024357456
t000726	2020/tv_com_2020_5.txt	2020	3	1	0	0	1	0	0	-1	2	0	0	16	7	1	4	0	0.1514668612	0.2060268204	-1.080895165	-0.124996762	-0.127671215	-0.629729906	-1.597398054	-0.255789357	-0.216895408	-0.387422004	-1.389686056	2.1045821038	0.3202899175	-0.504104545	0.0168932176	1.4115130781	-0.032714273	-0.090697592	-1.235290611	0.9897926709	0.0963093513	-0.566917226	-0.790252418
t000727	2020/tv_com_2020_6.txt	2020	1	0	1	0	0	-1	0	1	20	5	2	15	11	9	-2	2	-0.284485328	0.2561536048	0.6786041308	0.79753737	-0.835250392	0.1214167435	0.7981365915	0.4767047374	-1.105735694	0.1531627937	-2.016671312	-0.71646323	-1.272618862	1.4409389264	3.6293160323	1.8035230926	-0.695110511	0.2046581993	-0.669033591	0.04053707	-1.053934627	0.781177835	2.2137263119
t000728	2020/tv_com_2020_7.txt	2020	-1	0	0	1	0	2	-1	2	9	8	3	13	-5	0	-4	4	-0.683763423	0.4540346398	-0.551813695	2.4160538321	1.4872927732	2.074995221	1.0532514348	0.1126140055	-0.18182476	1.1304704499	-0.130008575	1.1070269813	0.0679489359	1.6604309615	0.2682447504	-2.153598743	-0.432794092	0.7922525449	-0.340911135	1.7615404067	0.7776208546	1.8677130913	0.6607480926
t000729	2020/tv_com_2020_8.txt	2020	6	1	0	0	-1	-1	0	1	14	4	-3	17	-3	3	-2	3	1.3331242356	-0.448418173	-0.80648088	0.0089730946	-1.502483215	0.2686923458	0.9320842835	-0.437770252	-1.152461457	-0.364654548	0.0418173573	1.5200940065	0.2101163567	1.6110978159	1.827274532	-1.268422517	0.0903313893	-0.406536361	-0.382331761	0.7645335506	-0.646183429	0.9398950809	1.3796794078
t000730	2020/tv_com_2020_10.txt	2020	3	-1	0	0	-1	0	-1	0	3	7	1	5	3	5	-3	0	-0.356563158	-0.805029145	0.0015560676	-0.246175429	-0.234617117	1.28416146	-0.265348314	-0.904530415	-0.812326295	0.1044004909	-0.667911515	-0.621009303	-0.840171661	-0.105174123	-0.423261828	-0.237879661	-0.584444727	-0.350314327	-0.333177724	-0.433592366	-0.537394389	0.5894936685	-0.344305071
t000731	2020/tv_com_2020_12.txt	2020	3	-1	1	0	-1	0	1	0	15	6	3	1	3	0	-4	1	0.3077640971	-0.540638481	0.8909393271	-0.53345825	0.6729216492	-0.262411037	0.3197077179	-0.303686187	-1.058049299	1.8247251209	-0.058297868	-1.042081229	-0.049897117	-0.299670785	1.7523438078	-0.666129522	-0.375142601	0.64204332	0.4163207296	-0.78776974	0.3115122661	-0.281040911	1.0360257629
t000732	2020/tv_com_2020_13.txt	2020	2	0	0	0	-1	0	0	1	6	5	2	18	4	1	3	3	0.0076547208	-0.173522066	-0.222061129	0.2898440354	-0.034869371	0.6894539939	1.0294651071	0.0100143752	0.2064860219	0.1719885055	-0.983277583	1.9927286813	0.1650733781	1.0164500364	0.4560556822	0.7439422451	0.1070703714	-0.00076678	-0.602669356	1.1412863584	0.0651020036	0.8529520152	0.7427603947
t000733	2020/tv_com_2020_14.txt	2020	4	1	2	0	-1	-4	1	0	14	8	-1	6	-3	6	-5	4	0.7840926261	0.8419081799	1.3598704029	-1.066910101	-3.332994199	-1.67699801	0.9068674888	0.082810675	-1.277312903	0.1161585735	0.4370627709	-1.088256034	-0.109519764	1.6542212108	1.4117052674	-1.700754103	-0.246610138	0.4790333767	0.8984665869	-1.077583068	-1.721256982	-0.0113884	1.1592863781
t000734	2020/tv_com_2020_15.txt	2020	0	-1	0	0	0	0	0	0	6	4	-4	12	3	1	-3	-6	-1.113597864	-0.221612793	0.3185641268	0.1737886329	0.4637767099	0.1094698428	-0.024298129	-0.076249927	-1.855330847	-0.240484832	-0.501837245	1.8569609885	-1.637493702	-1.530160985	0.73811517	-0.144029191	-1.484464356	-0.231048813	-0.091636559	1.0153748107	-0.586858496	-0.710345571	0.3569085205
t000735	2020/tv_com_2020_16.txt	2020	0	-1	0	0	-1	0	-1	1	14	7	-1	22	-4	0	1	-1	-1.097204543	-0.277962353	0.3188437793	0.5560462629	-0.084199689	1.583380482	0.8404057113	-0.104333255	-0.520712972	-0.056255793	0.3474697909	3.2513417368	-1.066429341	1.0662770094	2.3193161315	-1.299243671	-0.808958758	-0.167109073	0.3331567851	1.9036939999	-0.575314515	1.3248287457	1.5798609214
t000736	2020/tv_com_2020_17.txt	2020	0	0	-1	1	0	0	0	-1	6	0	-2	9	1	9	-2	0	-1.213193362	0.5939810985	-0.91319773	-0.330602109	0.4696676459	-0.500264756	-0.654738111	-1.042709445	-1.215870646	-1.313800983	-0.888084186	-0.458766213	-0.274980276	0.1620047146	0.65855761	-0.657420842	-1.214532004	-0.359909942	-0.900640958	-0.394684161	0.097343685	-0.169130021	0.0019097495
t000737	2020/tv_com_2020_18.txt	2020	0	0	1	0	-5	0	1	0	6	12	-4	9	0	6	-1	4	0.0014909686	1.0385612724	0.7664180158	-2.530994779	0.8942075458	1.064340034	1.8906653276	-0.111710199	-1.047898329	-0.82670682	0.7056638517	-0.10257396	-0.381009926	1.661100376	-0.09828816	-0.138911217	-0.52320368	0.1059272262	0.7360409338	-1.31678437	0.2565988099	1.362720205	0.8961885838
t000738	2020/tv_com_2020_19.txt	2020	1	0	0	0	0	0	0	2	6	5	0	10	2	5	-2	1	-0.209061768	-0.185445941	-0.098605968	1.5500927939	-0.110588933	0.6416582557	1.6408875947	0.6176653382	-0.808648598	-0.214067564	-0.723766561	0.1398961412	-0.467071177	0.4578913494	0.3119636835	-0.301658958	-0.508855183	-0.199756753	-0.411186265	0.8449944676	-0.288830055	0.5497748026	0.9764256391
t000739	2020/tv_com_2020_20.txt	2020	1	0	0	-1	1	0	0	0	6	12	-2	5	5	-3	-1	6	-0.589614457	-0.393958965	-0.32441135	0.3397069533	0.0402069713	-0.148543172	-0.641065804	0.8383982851	-0.919673038	1.2560713818	0.5952481439	0.3026528839	1.0049186035	0.7899547705	-0.731413082	0.9473442624	-0.754643748	0.4310562084	0.135418397	0.3211799186	0.5225627874	0.3207057993	-0.686239443
t000740	2020/tv_com_2020_21.txt	2020	1	0	0	0	1	0	0	0	5	3	-1	2	0	7	-3	-2	-0.589423746	-0.013754924	-0.319437939	0.6545203146	0.1301929667	-0.2840279	-0.505136847	0.1378058394	-1.289567357	-0.619344955	-0.168350996	-1.102954685	-0.718797135	-0.733731029	0.2856188953	-1.153464708	-0.939495552	-0.31654994	-0.243894468	-0.224217185	-0.294302084	-0.508879465	-0.109758976
t000741	2020/tv_com_2020_22.txt	2020	-1	1	0	1	0	0	0	0	7	8	6	13	3	7	4	-11	-0.814712502	1.4316864127	-0.640748491	0.5026557451	0.2428999801	-0.121451683	0.0686395727	-0.127773573	0.2853180391	-0.467642784	-0.736159097	1.2323818953	-4.262295561	-1.6447473	2.2753621844	-0.128087804	-0.264697231	0.4820218144	-0.688453794	0.8675188202	-2.00969779	-0.883099492	1.1720008786
t000742	2020/tv_com_2020_23.txt	2020	0	0	0	0	-1	0	0	2	1	3	-1	2	1	3	2	1	-0.434790458	0.1329428175	0.0192795825	1.0607102478	0.0195788389	0.9862021848	2.065242239	0.6460764081	-0.545274258	-0.469118456	0.3625130135	-0.337962373	0.7189718055	-0.668195229	-0.710355158	-0.329301092	-0.490032358	-0.168087819	0.190896298	0.3613739374	0.3692753222	0.1590034779	0.6774435405
t000743	2020/tv_com_2020_24.txt	2020	2	0	0	0	0	0	0	0	3	1	2	9	0	3	3	1	-0.218760026	-0.136569982	-0.353446389	0.1024268087	0.068422302	0.0555743667	-0.220735989	-0.162053345	0.114128321	-0.335432931	-0.35657302	0.6435534953	0.5320482457	-0.127116128	-0.007545157	-0.61109137	-0.052315853	-0.236001457	-0.355009705	0.372990152	0.3002352739	-0.035770881	-0.114140573
t000744	2020/tv_com_2020_25.txt	2020	1	0	1	0	2	0	0	0	5	0	2	4	-1	-1	0	-1	-0.417606855	0.114053938	0.2657955546	1.2776563263	0.1141637274	-0.492611472	-1.04545308	0.4740720276	-0.443881057	0.6829329832	-0.035418001	0.5095851286	0.6410841413	-1.239431608	0.144904746	-1.359355939	-0.430743956	0.3984934606	0.1151887768	0.8936207275	0.3776239344	-0.86602154	-0.450274167
t000745	2020/tv_com_2020_26.txt	2020	2	0	0	0	0	0	0	0	15	5	7	15	-1	2	-5	-2	-0.218760026	-0.136569982	-0.353446389	0.1024268087	0.068422302	0.0555743667	-0.220735989	-0.162053345	-0.251456022	1.5526747248	-1.413481029	0.9948359627	-1.744570899	0.4918300319	2.3606833278	-1.81853502	-0.235108024	0.7080523714	-0.883463709	0.5486313857	-0.838074299	0.2737021993	1.0699736694
t000746	2020/tv_com_2020_27.txt	2020	0	0	0	0	-1	0	0	0	6	3	0	1	4	2	2	-3	-0.742684921	0.402420685	-0.159613837	-0.355600258	0.2945592917	0.4025891268	0.273595548	0.0304928519	-0.849375383	0.0555556048	0.2490241353	-0.312295953	-0.297785197	-1.724922594	0.7313690335	0.1412369437	-0.796030152	0.2289881449	0.0447051492	-0.333948106	-0.001612953	-0.661166734	0.5024822908
t000747	2020/tv_com_2020_28.txt	2020	-1	0	0	1	1	0	-1	0	8	2	1	5	2	0	7	-3	-1.39564687	0.7882554589	-0.293676134	1.2268850389	-0.032567328	0.4254600449	-0.61475136	-0.4346674	-0.098229444	-0.074683014	0.8143313788	0.8829531637	0.0689423149	-1.584122572	1.5069477696	0.0507394956	-0.746938157	0.3567862225	0.2603276224	1.0549191013	0.0181874935	-0.579331264	0.4460982048
t000748	2020/tv_com_2020_29.txt	2020	1	0	0	0	1	0	0	0	1	1	0	3	4	1	5	0	-0.589423746	-0.013754924	-0.319437939	0.6545203146	0.1301929667	-0.2840279	-0.505136847	0.1378058394	-0.231026781	-0.27256114	0.1350348876	0.2324582507	0.9323844405	-1.324828388	-0.404725151	0.5290611203	-0.410225264	-0.143158032	-0.092201526	0.4434892827	0.5312887036	-0.804428144	-0.454930999
t000749	2020/tv_com_2020_30.txt	2020	0	-1	0	0	0	0	0	0	8	3	0	6	4	3	4	-3	-1.113597864	-0.221612793	0.3185641268	0.1737886329	0.4637767099	0.1094698428	-0.024298129	-0.076249927	-0.598383216	-0.34861979	0.1644119987	0.3576367643	-0.551503799	-1.228637693	1.4408188245	0.4030216614	-0.85599054	-0.285116292	0.2414880628	0.2657126986	-0.043863545	-0.559583925	0.7082603478
t000750	2020/tv_com_2020_31.txt	2020	1	0	0	1	0	-2	0	0	16	10	2	7	-3	-4	-3	5	-0.848286989	0.626765769	0.2064435537	0.1549993361	-1.506264485	-0.801288551	0.4631915074	-0.76593257	-0.588103332	2.1030701065	0.9904499085	0.5461018475	0.7429769669	1.2808047301	1.4203051878	-1.614417351	-0.718195161	1.3649179378	0.5984467311	0.3505505918	-0.381643759	0.2397580896	0.9417483476
t000751	2020/tv_com_2020_33.txt	2020	2	0	0	0	0	-1	0	0	5	6	-1	11	0	1	-2	2	-0.38452076	-0.055305082	-0.113961623	-0.044371348	-0.811898698	-0.306350143	0.0182748339	-0.195764299	-0.792647713	0.2107400309	-0.217122354	1.0476094706	0.1040473244	0.5194663542	-0.226644924	-0.642345641	-0.588584237	0.0777174745	-0.165541989	0.5016190613	-0.353925687	0.1065581056	-0.104185045
t000752	2020/tv_com_2020_34.txt	2020	1	0	0	0	0	0	0	0	5	1	-1	8	4	4	2	1	-0.516956231	0.0840319263	-0.277499388	0.1337822886	0.1643915201	0.0580451977	-0.150759096	0.002081782	-0.680971026	-0.580641838	-0.496877821	0.2089631634	0.5003662169	-0.293843973	0.3782073669	0.427214651	-0.598963629	-0.248304956	-0.387188605	0.171372726	0.3323788685	-0.117899388	0.1137241355
t000753	2020/tv_com_2020_35.txt	2020	0	0	-1	-1	-1	-1	0	0	3	7	-1	11	4	1	-5	-1	-1.152920773	-0.122114167	-0.552274527	-0.919609761	-0.693917018	0.0426598186	0.5626158956	0.4968322136	-1.295702862	0.5217452904	-1.072892012	1.0577065776	-0.995213621	-0.291933567	-0.570949909	0.0380995137	-1.224311818	0.1998155617	-0.81258327	0.0690484083	-0.84456532	-0.124636874	-0.004167007
t000754	2020/tv_com_2020_36.txt	2020	0	2	0	1	0	-1	1	0	10	8	7	8	7	6	2	-1	-0.173810178	1.8379935086	-0.866221633	0.1210108406	-0.492121484	-1.37483185	0.5666866851	0.1169982312	0.3222699277	0.6469562643	-1.094590505	-0.660993116	-1.679634976	0.1044458659	1.7285121133	0.8276000571	0.0742298749	1.2424748865	-0.980406069	-0.269991138	-1.08587823	-0.635192992	1.1475993992
t000755	2020/tv_com_2020_37.txt	2020	0	0	-1	0	0	0	0	0	2	0	-3	0	2	4	4	0	-1.059436842	0.0790381235	-0.828724432	0.0627397828	0.2421914241	-0.072973498	0.105156278	-0.034325221	-0.840141478	-1.078592583	0.646460691	-0.595391598	1.0519312285	-1.271168269	-0.198452014	0.0196960698	-0.94978916	-0.49977723	-0.091131871	-0.266325908	0.6470613263	-0.672070884	-0.046647868
t000756	2020/tv_com_2020_38.txt	2020	1	0	0	0	0	0	1	0	5	0	1	2	2	7	-1	1	-0.306934806	0.1034294025	-0.146393781	-0.061058115	0.6090762461	-0.781985814	0.2347381601	0.2022328305	-0.749148504	-0.456338048	-0.650002073	-1.439201924	0.3893843794	-0.361224472	0.2414731776	-0.606608209	-0.528041655	-0.176454323	-0.398197927	-0.75013002	0.4992303128	-0.571605143	0.2381056689
t000757	2020/tv_com_2020_39.txt	2020	2	0	0	-1	0	0	-1	0	7	6	-3	10	5	9	1	0	-0.428972162	-0.5361715	-0.489525408	-0.017546149	-0.466248419	1.0310901072	-0.742162203	0.3383880517	-1.118362325	-1.417321523	-0.399530682	-0.274763717	-0.987786152	0.4344502314	0.9877354378	0.8791366223	-0.773667244	-0.976746512	-0.444528045	-0.146154933	-0.727017286	0.7327701693	0.1227866174
